;user_id;gender;registration_age;registration_ageKat;country;work_country;work_district;job_position;job_sector;company_size;job_status_edu_parttime;job_status_edu_fulltime;job_status_employed_parttime;job_status_employed_fulltime;job_status_selfemployed;job_status_houskeeping;job_status_unemployed;job_status_retired;educational_achievement
3921;59fae36e05b8c54760998b23;m;19;10-19;DE;;;;;;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;2- bis 3-jährige Diplommittelschule, Verkehrsschule, Fachmittelschule FMS
3922;59fb364a05b8c54760999111;f;52;50-59;CH;CH;SG;untere Führungsstufe (z.B. Teamleitung);Information und Kommunikation;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
3923;5583e96c7a68616fe900df0c;f;45;40-49;CH;CH;XX;Fachspezialist/-in;Gesundheits- und Sozialwesen;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
3924;5583e7a67a68616fe9007ae7;m;45;40-49;CH;CH;SZ;Fachspezialist/-in;;;;;;;;;;;
3925;59fefd7e05b8c55581a1cea2;f;34;30-39;CH;;;;;;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;Bachelor
3926;57cb30b305b8c5590da7b18c;m;54;50-59;CH;CH;ZH;;Gastgewerbe/Beherbergung und Gastronomie;;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
3927;59fb2dfa05b8c5476099907b;f;35;30-39;DE;DE;NW;untere Führungsstufe (z.B. Teamleitung);Baugewerbe/Bau;9.0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
3928;589b914105b8c52596719e43;f;22;20-29;CH;;;;;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
3929;5a009ba005b8c52e0ffcb2f7;f;31;30-39;CH;CH;BE;Fachspezialist/-in;Gesundheits- und Sozialwesen;249.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
3930;5583ea7d7a68616fe9011905;f;54;50-59;CH;CH;AG;Fachspezialist/-in;Gesundheits- und Sozialwesen;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
3931;5583e5647a68616fe9000652;f;49;40-49;CH;CH;BE;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);"Handel; Instandhaltung und Reparatur von Kraftfahrzeugen";;;;;;;;;;Höhere Fachschule lusive Nachdiplome
3932;5a0429fa05b8c55bd333830b;f;52;50-59;AT;;;;;;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Bachelor
3933;5a0453c005b8c55bd33389c7;f;33;30-39;CH;CH;AG;Fachspezialist/-in;Erbringung von sonstigen Dienstleistungen;249.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
3934;5a056a2805b8c54b9ab19b78;f;50;50-59;CH;CH;BS;Fachspezialist/-in;Erziehung und Unterricht;249.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
3935;5583f1937a68616fe9026550;f;30;30-39;CH;CH;TG;Fachspezialist/-in;Gesundheits- und Sozialwesen;;;;;;;;;;Höhere Fachschule lusive Nachdiplome
3936;5a057c8005b8c54b9ab19dc5;f;37;30-39;CH;CH;;;;;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;obligatorische Schule
3937;5a05d3ab05b8c54b9ab1a011;f;50;50-59;CH;CH;AG;Fachspezialist/-in;Gesundheits- und Sozialwesen;249.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Bachelor
3938;59de80c405b8c575b92ff5bc;m;23;20-29;CH;CH;BE;;Erbringung von sonstigen wirtschaftlichen Dienstleistungen;9.0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;Bachelor
3939;5583e5367a68616fe900011e;m;57;50-59;CH;CH;AG;obere Führungsstufe (z.B. Geschäftsleitung / CEO);Erbringung von sonstigen Dienstleistungen;;;;;;;;;;Höhere Fachschule lusive Nachdiplome
3940;5a0b0c2405b8c572c009e37a;m;12;10-19;CH;;;;;;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;obligatorische Schule
3941;59fb289b05b8c5476099905a;m;31;30-39;CH;CH;ZH;Sachbearbeiter/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";249.0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
3942;5583ea097a68616fe900ffad;f;33;30-39;CH;CH;ZH;untere Führungsstufe (z.B. Teamleitung);Gesundheits- und Sozialwesen;;;;;;;;;;Höhere Fachschule lusive Nachdiplome
3943;5583e5697a68616fe90006f6;f;26;20-29;CH;CH;SG;Fachspezialist/-in;Gesundheits- und Sozialwesen;;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
3944;5a0c5c7405b8c51b01282e0b;f;21;20-29;CH;;;;;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Berufs- oder Fachmaturität
3945;5583e82a7a68616fe900987a;f;50;50-59;CH;CH;ZH;Fachspezialist/-in;Gesundheits- und Sozialwesen;;;;;;;;;;Höhere Fachschule lusive Nachdiplome
3946;5a0db8de05b8c521e4b7b794;f;55;50-59;CH;CH;ZH;Fachspezialist/-in;Gesundheits- und Sozialwesen;250.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Bachelor
3947;5a0dc9d505b8c521e4b7ba40;f;51;50-59;DE;;;;;;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Bachelor
3948;5a0e7dfb05b8c5141aa46b35;m;30;30-39;CH;CH;BE;Sachbearbeiter/-in;Baugewerbe/Bau;250.0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
3949;57a8cc8805b8c535e7c1ed79;m;26;20-29;CH;CH;ZH;Fachspezialist/-in;Erbringung von sonstigen Dienstleistungen;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
3950;5a13de6e05b8c53965bde8a2;f;54;50-59;CH;CH;SG;Fachspezialist/-in;Gesundheits- und Sozialwesen;249.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Gymnasiale Maturität, Lehrkräfte-Seminar
3951;5583e98f7a68616fe900e6dc;f;31;30-39;CH;CH;BL;Fachspezialist/-in;Gesundheits- und Sozialwesen;;;;;;;;;;Höhere Fachschule lusive Nachdiplome
3952;5583f0cb7a68616fe9023ee2;f;58;50-59;CH;CH;BL;Fachspezialist/-in;Gesundheits- und Sozialwesen;;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Höhere Fachschule lusive Nachdiplome
3953;587554f005b8c553c3ef8d1c;m;51;50-59;CH;CH;;;;;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
3954;5a16e99405b8c5074c49cb7d;f;14;10-19;CH;;;obere Führungsstufe (z.B. Geschäftsleitung / CEO);;;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;kein Bildungsabschluss
3955;5a21333c05b8c5781cbca4b7;f;35;30-39;RU;CH;ZH;;Erbringung von sonstigen wirtschaftlichen Dienstleistungen;1.0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;Höhere Fachschule lusive Nachdiplome
3956;5a220c3a05b8c5781cbca978;m;12;10-19;CH;CH;SG;Fachspezialist/-in;Gesundheits- und Sozialwesen;9.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
3957;5583e58f7a68616fe9000c8b;m;30;30-39;CH;CH;SG;Fachspezialist/-in;Erbringung von sonstigen wirtschaftlichen Dienstleistungen;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
3958;55c1b2099f168a6d7b000000;f;28;20-29;CH;CH;TG;Fachspezialist/-in;Erziehung und Unterricht;;;;;;;;;;Bachelor
3959;5a2ff96105b8c50848ce72a6;m;27;20-29;CH;CH;BE;;Erbringung von sonstigen Dienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Bachelor
3960;5a3125a005b8c53160d2b5fa;f;29;20-29;CH;CH;TG;;;249.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
3961;5811b00805b8c55a9e609937;m;11;10-19;CH;;;;;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
3962;5a37b5d105b8c53f7c452052;f;23;20-29;CH;;;;;;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;Bachelor
3963;5a439fd605b8c5020a5de3af;m;18;10-19;CH;CH;ZH;;Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen;;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;bis maximal 7 Jahre obligatorische Schule
3964;5a47a93a05b8c549a34dfe14;m;30;30-39;CH;CH;ZH;Sachbearbeiter/-in;Erbringung von sonstigen Dienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
3965;5a53617005b8c54dd470e2df;f;37;30-39;CH;CH;AG;;Gesundheits- und Sozialwesen;1.0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;Berufliche Grundbildung
3966;5a5793f405b8c538fe29876a;m;30;30-39;DE;DE;HE;Fachspezialist/-in;Erbringung von Finanz- und Versicherungsdienstleistungen;49.0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
3967;584dc17205b8c57f31e0cb21;m;34;30-39;CH;CH;ZH;untere Führungsstufe (z.B. Teamleitung);Gesundheits- und Sozialwesen;249.0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
3968;58e21e0605b8c5062331ec2c;m;39;30-39;CH;CH;LU;Fachspezialist/-in;Erziehung und Unterricht;249.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
3969;5a64a1fe05b8c52ce0ca3bb9;f;27;20-29;CH;CH;LU;;Erziehung und Unterricht;;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Bachelor
3970;5a64b10905b8c52ce0ca3cf3;f;37;30-39;CH;CH;ZH;untere Führungsstufe (z.B. Teamleitung);Information und Kommunikation;250.0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
3971;5a6773c305b8c533a911b9d3;f;43;40-49;CH;CH;ZH;Fachspezialist/-in;Gesundheits- und Sozialwesen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Bachelor
3972;5a6f0ac705b8c5453391edb1;f;41;40-49;CH;CH;GR;;Gesundheits- und Sozialwesen;250.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
3973;5a6f395005b8c5354263bdd2;f;37;30-39;CH;;;;;;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
3974;5a70e90905b8c564af0d5c10;m;64;60-69;DE;DE;NI;obere Führungsstufe (z.B. Geschäftsleitung / CEO);Erbringung von Finanz- und Versicherungsdienstleistungen;9.0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;obligatorische Schule
3975;5a70901105b8c564af0d5844;m;28;20-29;IT;CH;SO;untere Führungsstufe (z.B. Teamleitung);Erbringung von Finanz- und Versicherungsdienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
3976;5583e8f27a68616fe900c0b3;f;33;30-39;CH;CH;BE;Fachspezialist/-in;Gesundheits- und Sozialwesen;;;;;;;;;;Gymnasiale Maturität, Lehrkräfte-Seminar
3977;5a742bed05b8c5313a66cee3;f;35;30-39;CH;CH;SG;untere Führungsstufe (z.B. Teamleitung);Erbringung von sonstigen Dienstleistungen;49.0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
3978;5a6734de05b8c527710543f0;f;55;50-59;CH;;;;;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
3979;5a78c47405b8c53625d13840;f;30;30-39;CH;CH;ZH;Fachspezialist/-in;Baugewerbe/Bau;250.0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Bachelor
3980;5a7ae64605b8c5049eef555f;f;52;50-59;CH;;;;;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
3981;5a70901705b8c564af0d5860;m;41;40-49;CH;CH;GR;untere Führungsstufe (z.B. Teamleitung);Erbringung von Finanz- und Versicherungsdienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
3982;58d4dfc205b8c52631703720;f;34;30-39;CH;;;;;;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Bachelor
3983;5a7c5af605b8c567c73fe69f;f;17;10-19;DE;;;;;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
3984;5587d1f37a686132de0025ca;f;37;30-39;AT;AT;Wien;Fachspezialist/-in;Gesundheits- und Sozialwesen;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
3985;5a7da01605b8c56e6f28f075;f;50;50-59;CH;CH;BE;;Information und Kommunikation;49.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Gymnasiale Maturität, Lehrkräfte-Seminar
3986;58b5474105b8c5450f4ac0e2;f;40;40-49;CH;CH;ZH;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);Gesundheits- und Sozialwesen;49.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
3987;5a805e0505b8c51771982638;f;39;30-39;CH;CH;AG;Fachspezialist/-in;Gesundheits- und Sozialwesen;250.0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
3988;58c00a5305b8c55a05f84770;f;29;20-29;CH;CH;GR;Fachspezialist/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";49.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Bachelor
3989;5a80749b05b8c554292eb114;f;32;30-39;CH;CH;;;Erziehung und Unterricht;;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
3990;5a80894805b8c56ae1dc556c;m;21;20-29;DE;;;;;;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;obligatorische Schule
3991;5a82a35305b8c5226247e3b2;m;36;30-39;CH;CH;BE;Fachspezialist/-in;Gesundheits- und Sozialwesen;249.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fachschule lusive Nachdiplome
3992;5a82a9c405b8c5226247e4a2;m;24;20-29;CH;CH;ZH;;;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Bachelor
3993;5a1d675505b8c5071eec521b;f;30;30-39;CH;CH;BL;;;;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Berufliche Grundbildung
3994;58c945c405b8c5479b204f45;f;45;40-49;CH;;;;;;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Höhere Fachschule lusive Nachdiplome
3995;5a8479bd05b8c521b2883d55;m;52;50-59;CH;CH;BE;Fachspezialist/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";250.0;1,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
3996;5a85524d05b8c57427855902;f;14;10-19;CH;;;;;;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;obligatorische Schule
3997;5583e8097a68616fe9009059;f;50;50-59;CH;CH;ZH;Fachspezialist/-in;Erbringung von Finanz- und Versicherungsdienstleistungen;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Bachelor
3998;56eea75a9f168a04c75db120;f;33;30-39;CH;CH;BE;Sachbearbeiter/-in;Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
3999;58d3877505b8c541d36620fb;f;33;30-39;CH;CH;ZH;Fachspezialist/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Doktorat, Habilitation
4000;5583e87d7a68616fe900aa42;f;38;30-39;CH;CH;ZH;untere Führungsstufe (z.B. Teamleitung);Gesundheits- und Sozialwesen;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
4001;5a91848105b8c565569b503e;f;53;50-59;CH;CH;ZH;Fachspezialist/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
4002;5583ed5f7a68616fe9019fee;f;47;40-49;CH;CH;BE;untere Führungsstufe (z.B. Teamleitung);Gesundheits- und Sozialwesen;;;;;;;;;;Höhere Fachschule lusive Nachdiplome
4003;5a6d908905b8c539e6968949;f;41;40-49;CH;CH;ZH;mittlere Führungsstufe (z.B. Abteilungs- / Bereichsleitung);;;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
4004;5a92c0a405b8c53cf6a4a038;f;46;40-49;CH;CH;BE;Sachbearbeiter/-in;;249.0;1,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;Höhere Fachschule lusive Nachdiplome
4005;5a93f9ab05b8c527e79ebb35;m;53;50-59;CH;CH;BE;Fachspezialist/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
4006;5583e5157a68616fe900001a;f;46;40-49;CH;CH;ZH;Fachspezialist/-in;Erbringung von sonstigen wirtschaftlichen Dienstleistungen;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
4007;5a96bef505b8c537b72955d4;f;43;40-49;CH;;;Fachspezialist/-in;Verarbeitendes Gewerbe/Herstellung von Waren;9.0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;Berufliche Grundbildung
4008;5a8ac33905b8c55d409aa420;m;28;20-29;CH;CH;ZH;Fachspezialist/-in;Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
4009;5a981c4b05b8c56d80e9813b;f;37;30-39;CH;;;;;;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Gymnasiale Maturität, Lehrkräfte-Seminar
4010;5954b43605b8c545548c19bb;f;41;40-49;DE;CH;ZH;;Erbringung von sonstigen Dienstleistungen;49.0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
4011;59df4df805b8c5489056e547;m;50;50-59;CH;CH;ZH;Fachspezialist/-in;Verarbeitendes Gewerbe/Herstellung von Waren;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
4012;5a9288e805b8c54424530d93;f;47;40-49;TR;CH;ZH;Fachspezialist/-in;Gesundheits- und Sozialwesen;249.0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Bachelor
4013;58c9031105b8c5479b2049f3;f;26;20-29;CH;;;;;;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Bachelor
4014;5a9a82e705b8c55f27ced2b4;m;38;30-39;CH;CH;ZH;;Erziehung und Unterricht;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
4015;5a9a832305b8c55f27ced2b5;f;51;50-59;CH;CH;ZH;;;;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
4016;58ac04aa05b8c5614734a65e;m;30;30-39;CH;CH;SG;Fachspezialist/-in;;250.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Bachelor
4017;5a9ace8105b8c55f27ced6e3;f;24;20-29;CH;;;;;;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
4018;5a9a4bdd05b8c55f27cece73;f;27;20-29;CH;CH;ZH;Sachbearbeiter/-in;Erbringung von sonstigen Dienstleistungen;49.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
4019;5a9e976f05b8c50ca54413c1;f;39;30-39;CH;CH;ZH;Sachbearbeiter/-in;Kunst, Unterhaltung und Erholung;49.0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
4020;5aa0e4bf05b8c572d6302e0b;m;41;40-49;CH;;;;;;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
4021;5583e7597a68616fe9006c07;m;33;30-39;CH;CH;SO;untere Führungsstufe (z.B. Teamleitung);Verkehr und Lagerei;;;;;;;;;;Höhere Fachschule lusive Nachdiplome
4022;5aa4f12005b8c51174518237;m;54;50-59;CH;;;;;;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
4023;5583edb37a68616fe901b262;f;34;30-39;DE;DE;Bremen;Fachspezialist/-in;Gesundheits- und Sozialwesen;;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
4024;5aa7811005b8c565c664d095;f;30;30-39;CH;CH;ZH;;Gesundheits- und Sozialwesen;49.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
4025;5aa93afb05b8c55544ff308c;f;41;40-49;CH;;;;;;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
4026;59f0817e05b8c52d5e5c6c7b;f;49;40-49;CH;CH;;;;;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
4027;5845408005b8c5557b95582b;f;50;50-59;CH;CH;BE;Sachbearbeiter/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";49.0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Berufliche Grundbildung
4028;5ab221bd05b8c50eb7371016;f;22;20-29;DE;DE;HE;;"Handel; Instandhaltung und Reparatur von Kraftfahrzeugen";250.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
4029;5ab26eb405b8c54e682eb239;m;53;50-59;CH;CH;AG;obere Führungsstufe (z.B. Geschäftsleitung / CEO);Gesundheits- und Sozialwesen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Doktorat, Habilitation
4030;58daba5005b8c57ea7d088bd;f;28;20-29;CH;;;;;;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufs- oder Fachmaturität
4031;5583e74b7a68616fe90068f8;f;26;20-29;CH;CH;ZH;Fachspezialist/-in;"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";;;;;;;;;;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
4032;5583e7e07a68616fe9008868;f;37;30-39;CH;CH;AG;Fachspezialist/-in;Erziehung und Unterricht;;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Bachelor
4033;5ab154af05b8c531a9fd8871;f;37;30-39;CH;;;;;;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
4034;5abb935105b8c529cded5491;m;47;40-49;CH;CH;TG;;Erbringung von Finanz- und Versicherungsdienstleistungen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Berufliche Grundbildung
4035;5ac367b205b8c524eec48584;m;52;50-59;CH;;;;;;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik
4036;5ab0be2805b8c5151b238482;f;40;40-49;CH;CH;ZH;Fachspezialist/-in;Gesundheits- und Sozialwesen;250.0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
4037;5ad3ac1305b8c57bcb5ad23d;m;35;30-39;CH;CH;ZH;obere Führungsstufe (z.B. Geschäftsleitung / CEO);Erbringung von sonstigen wirtschaftlichen Dienstleistungen;49.0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Bachelor
4038;5adefe9005b8c5709fe0145d;f;45;40-49;RO;CH;ZH;untere Führungsstufe (z.B. Teamleitung);Gesundheits- und Sozialwesen;249.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Bachelor
4039;5ae06a5005b8c57ea245384b;m;32;30-39;CH;CH;ZH;Fachspezialist/-in;Kunst, Unterhaltung und Erholung;49.0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
4040;5ae359d105b8c5497996ae73;n;35;30-39;DE;CH;LU;Fachspezialist/-in;Erziehung und Unterricht;249.0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
4041;5ae4587205b8c51a8cbf40af;m;62;60-69;DE;DE;HE;Fachspezialist/-in;Gesundheits- und Sozialwesen;250.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom
4042;5aec6b2905b8c540bc9107d9;f;28;20-29;CH;CH;ZH;;Gesundheits- und Sozialwesen;49.0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;obligatorische Schule
4043;5af0792305b8c574e86f8d4c;f;29;20-29;DE;DE;BY;Fachspezialist/-in;Gesundheits- und Sozialwesen;250.0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Gymnasiale Maturität, Lehrkräfte-Seminar
4044;5af1ef7205b8c516da09ff07;f;35;30-39;DE;CH;ZH;Sachbearbeiter/-in;Baugewerbe/Bau;49.0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Bachelor
