;user_id;neurotizismusCategory;extraversionCategory;offenheitCategory;vertraeglichkeitCategory;gewissenhaftigkeitCategory
351;5ce5b4ee9fdb0505100b28c9;0,0;1,0;1,0;1,0;1,0
352;5ce6936e9fdb05083f61b98c;1,0;0,0;0,0;1,0;0,0
353;5ce6bf8a9fdb05083f61ba95;1,0;0,0;0,0;1,0;0,0
354;5ce6c80b9fdb05083f61bc54;1,0;1,0;1,0;1,0;0,0
355;5ce785e09fdb056a66a57a01;1,0;0,0;0,0;0,0;0,0
356;5cea77359fdb052d4f865ccd;0,0;1,0;1,0;1,0;1,0
357;5ceac73f9fdb052d4f8662f6;1,0;0,0;1,0;1,0;0,0
358;5ceb9a879fdb05496bd2e5fd;0,0;1,0;1,0;0,0;1,0
359;5cebf4ad9fdb05496bd2e888;0,0;1,0;1,0;0,0;1,0
360;5ced22419fdb056a5b3f8080;1,0;1,0;1,0;1,0;1,0
361;5ced2b909fdb056a5b3f8082;1,0;0,0;0,0;0,0;0,0
362;5ced7b989fdb056a5b3f8427;1,0;1,0;1,0;1,0;1,0
363;5ceea9cb9fdb052d0f4c84c3;0,0;0,0;0,0;0,0;0,0
364;5cf12b399fdb05154673c4d8;1,0;0,0;0,0;1,0;1,0
365;5cf142b09fdb05154673c8ab;1,0;0,0;0,0;0,0;1,0
366;5cf383d79fdb0551cbe45434;0,0;1,0;0,0;0,0;1,0
367;5cf3a6a49fdb0551cbe454d3;0,0;1,0;1,0;0,0;1,0
368;5cf4c3b89fdb0571f5d54c48;0,0;0,0;1,0;0,0;1,0
369;5cf4d5ac9fdb0571f5d54da8;0,0;0,0;0,0;1,0;1,0
370;5cf65a8e9fdb05371a757c49;1,0;1,0;1,0;1,0;1,0
371;5cf6740c9fdb05371a757fa4;0,0;1,0;0,0;0,0;1,0
372;5cf6752c9fdb05371a757fba;1,0;0,0;0,0;1,0;1,0
373;5cf7d11a9fdb050886529661;0,0;0,0;1,0;1,0;0,0
374;5cf8e1b29fdb052695461841;1,0;1,0;0,0;0,0;0,0
375;5cf916f79fdb052695461f61;0,0;0,0;0,0;1,0;1,0
376;5cfa089e9fdb05306c12a134;1,0;0,0;1,0;0,0;0,0
377;5cfa932c9fdb05306c12a622;1,0;1,0;1,0;1,0;1,0
378;5cfc10a39fdb05209f3c2894;0,0;0,0;0,0;0,0;1,0
379;5cfe3a869fdb051eea8ef51b;1,0;1,0;1,0;1,0;1,0
380;5cfe5a629fdb051eea8ef765;0,0;1,0;0,0;0,0;1,0
381;5cfe67ed9fdb051eea8ef826;1,0;0,0;1,0;1,0;0,0
382;5cff97dd9fdb0534f1132ce2;0,0;1,0;0,0;0,0;0,0
383;5cff988a9fdb0534f1132ce5;0,0;0,0;1,0;0,0;0,0
384;5cffac249fdb0534f1132fa6;0,0;1,0;0,0;1,0;0,0
385;5cffafa89fdb0534f11330da;1,0;0,0;0,0;0,0;0,0
386;5cffb3c69fdb0534f1133211;0,0;1,0;0,0;0,0;1,0
387;5cfff9139fdb0534f113397d;1,0;0,0;1,0;0,0;0,0
388;5d00c3819fdb053193c713ab;0,0;1,0;1,0;0,0;1,0
389;5d00e4c39fdb053193c715e5;0,0;0,0;1,0;1,0;1,0
390;5d0109159fdb053193c7199d;1,0;0,0;0,0;1,0;1,0
391;5d011af49fdb053193c71aba;0,0;0,0;0,0;1,0;1,0
392;5d0202f19fdb0552e668252a;1,0;1,0;1,0;0,0;1,0
393;5d02376f9fdb0552e66828e3;1,0;0,0;1,0;1,0;1,0
394;5d024b109fdb0552e6682d2c;1,0;0,0;0,0;1,0;0,0
395;5d0260a29fdb0552e66833d4;0,0;1,0;0,0;1,0;0,0
396;5d028cab9fdb0552e66835f1;1,0;0,0;0,0;1,0;1,0
397;5d02aa399fdb0552e66836c9;0,0;1,0;1,0;0,0;0,0
398;5d038d859fdb0574d8b8dbb7;0,0;1,0;1,0;0,0;1,0
399;5d03bf079fdb0574d8b8dd26;1,0;0,0;1,0;1,0;0,0
400;5d03e4389fdb0574d8b8dd6d;1,0;0,0;1,0;0,0;1,0
401;5d050e8d9fdb050bcf5208b8;1,0;0,0;1,0;0,0;1,0
402;5d069c029fdb0504af4ed9ba;1,0;0,0;0,0;1,0;1,0
403;5d0743819fdb055155951198;1,0;1,0;1,0;1,0;0,0
404;5d0772229fdb055155951820;0,0;0,0;0,0;0,0;0,0
405;5d077fe99fdb055155951b13;0,0;1,0;1,0;0,0;0,0
406;5d0782b29fdb055155951cb4;1,0;1,0;0,0;0,0;1,0
407;5d078d079fdb055155952048;1,0;0,0;1,0;1,0;1,0
408;5d07b6029fdb0551559523f3;1,0;0,0;1,0;1,0;1,0
409;5d07d64d9fdb05515595241f;0,0;0,0;0,0;0,0;1,0
410;5d08c9399fdb0510863e3ffb;1,0;0,0;1,0;0,0;0,0
411;5d08d7499fdb0510863e4155;0,0;0,0;0,0;1,0;0,0
412;5d08e9959fdb0510863e4a2a;1,0;1,0;1,0;0,0;0,0
413;5d08ec469fdb0510863e4af7;0,0;1,0;0,0;0,0;1,0
414;5d09f0989fdb0513cbbab336;1,0;1,0;1,0;1,0;1,0
415;5d0a00c49fdb0513cbbab86b;1,0;0,0;0,0;1,0;0,0
416;5d0a203a9fdb0513cbbabb1d;0,0;1,0;1,0;0,0;1,0
417;5d0a7a369fdb0513cbbac01a;0,0;1,0;0,0;0,0;1,0
418;5d0b895a9fdb052bef5783eb;1,0;1,0;1,0;0,0;0,0
419;5d0bb2609fdb052bef5787dc;1,0;0,0;1,0;0,0;0,0
420;5d0ca4469fdb053f3da56cd3;0,0;1,0;0,0;0,0;1,0
421;5d0cc7329fdb053f3da56f62;1,0;0,0;0,0;0,0;0,0
422;5d0ccf469fdb053f3da570ff;0,0;1,0;1,0;1,0;1,0
423;5d10e0209fdb054c286fe43c;0,0;1,0;1,0;0,0;1,0
424;5d1271be9fdb05065238fbaf;1,0;0,0;1,0;1,0;0,0
425;5d135c5c9fdb0558af583518;1,0;0,0;0,0;0,0;0,0
426;5d138a839fdb0558af58395a;1,0;0,0;0,0;0,0;0,0
427;5d14e8ea9fdb05341666b46d;1,0;0,0;0,0;1,0;0,0
428;5d16290e9fdb052d4c8878c5;0,0;0,0;1,0;0,0;1,0
429;5d1638ab9fdb052d4c8878c7;0,0;0,0;0,0;0,0;0,0
430;5d1873179fdb05327d3b575e;1,0;0,0;0,0;1,0;1,0
431;5d1a04dc9fdb0569f5f9c392;1,0;1,0;0,0;1,0;0,0
432;5d1b193c9fdb0506bb61dfbe;1,0;0,0;0,0;0,0;0,0
433;5d1b859f9fdb0506bb61e7c4;1,0;1,0;1,0;0,0;0,0
434;5d1c61c79fdb0568f49c7b67;1,0;0,0;1,0;1,0;0,0
435;5d1c708a9fdb0568f49c7bd0;1,0;0,0;0,0;0,0;1,0
436;5d1cc9a19fdb0568f49c8156;1,0;1,0;0,0;1,0;0,0
437;5d1e0d619fdb056068caa07b;0,0;1,0;1,0;0,0;0,0
438;5d1e4bdf9fdb056068caa37b;1,0;0,0;0,0;0,0;1,0
439;5d1f162d9fdb057e9085e42b;0,0;0,0;0,0;1,0;1,0
440;5d1f47939fdb057e9085e72d;0,0;1,0;1,0;0,0;1,0
441;5d1f47949fdb057e9085e731;0,0;1,0;0,0;1,0;0,0
442;5d1f47969fdb057e9085e735;0,0;0,0;0,0;1,0;1,0
443;5d1f47979fdb057e9085e739;0,0;1,0;1,0;1,0;1,0
444;5d1f47989fdb057e9085e73d;1,0;0,0;1,0;0,0;1,0
445;5d1f47999fdb057e9085e741;0,0;1,0;1,0;0,0;1,0
446;5d1f479b9fdb057e9085e745;0,0;1,0;0,0;1,0;1,0
447;5d1f479c9fdb057e9085e749;0,0;0,0;0,0;1,0;1,0
448;5d1f479d9fdb057e9085e74d;0,0;1,0;1,0;0,0;0,0
449;5d1f92169fdb057e9085ee31;0,0;0,0;0,0;1,0;1,0
450;5d2344889fdb054d47e6d486;1,0;0,0;0,0;0,0;0,0
451;5d2360cc9fdb054d47e6d60d;1,0;0,0;0,0;1,0;1,0
452;5d2437039fdb056e3cc35f6e;1,0;0,0;0,0;1,0;0,0
453;5d24a9e09fdb055b3e885d91;1,0;1,0;1,0;0,0;0,0
454;5d2624d59fdb0533fa060cc5;0,0;0,0;0,0;1,0;0,0
455;5d26d7c99fdb054c25143023;1,0;1,0;0,0;1,0;1,0
456;5d26ed029fdb052912543606;0,0;1,0;1,0;0,0;0,0
457;5d26f0df9fdb052912543651;0,0;1,0;1,0;1,0;1,0
458;5d27386b9fdb052912543cd8;0,0;1,0;1,0;0,0;0,0
459;5d274cc89fdb05778acf41c3;1,0;0,0;1,0;1,0;0,0
460;5d2a4d469fdb051e55016054;0,0;1,0;1,0;0,0;1,0
461;5d2b851b9fdb051495897bae;1,0;0,0;1,0;1,0;1,0
462;5d2c1dd89fdb05335ea2c407;0,0;1,0;1,0;0,0;1,0
463;5d2cb7609fdb0509a7f05349;1,0;0,0;0,0;1,0;0,0
464;5d2cc85b9fdb0509a7f053e2;1,0;1,0;0,0;0,0;0,0
465;5d2d8f439fdb0559b902a324;0,0;1,0;1,0;0,0;0,0
466;5d2dba5a9fdb0559b902a662;0,0;1,0;0,0;1,0;1,0
467;5d2de9d49fdb0559b902aa8c;0,0;1,0;0,0;1,0;1,0
468;5d2ed51b9fdb0511147a3f5c;1,0;0,0;0,0;1,0;1,0
469;5d2ef6999fdb0511147a4178;1,0;1,0;1,0;0,0;0,0
470;5d2efce29fdb0511147a424d;1,0;1,0;0,0;1,0;1,0
471;5d3070b19fdb056a26ad15ef;0,0;1,0;1,0;0,0;1,0
472;5d3425ae9fdb050e68509fa7;0,0;1,0;0,0;1,0;1,0
473;5d34950b9fdb050e6850a3b7;0,0;1,0;1,0;0,0;1,0
474;5d356c089fdb0515a777f832;1,0;0,0;0,0;1,0;1,0
475;5d3596669fdb0515a777fbd8;0,0;0,0;0,0;0,0;1,0
476;5d35b1659fdb0515a777fd75;0,0;1,0;1,0;1,0;1,0
477;5d36f3729fdb0536ce9a4914;0,0;1,0;1,0;1,0;1,0
478;5d393ec09fdb05550e04c4bd;0,0;1,0;1,0;1,0;0,0
479;5d3aa8129fdb0551831a34c5;1,0;1,0;0,0;0,0;0,0
480;5d3c0dc09fdb050ef0c15114;1,0;0,0;1,0;0,0;0,0
481;5d3c5f4f9fdb050ef0c15335;0,0;1,0;0,0;1,0;0,0
482;5d3d741a9fdb0529215f8027;0,0;1,0;1,0;1,0;0,0
483;5d3eb2529fdb054bf7de5f97;1,0;0,0;0,0;0,0;0,0
484;5d3ec1839fdb054bf7de6291;1,0;1,0;1,0;1,0;0,0
485;5d3f15199fdb054bf7de64a2;1,0;1,0;0,0;0,0;1,0
486;5d3f289c9fdb054bf7de6624;1,0;0,0;0,0;1,0;0,0
487;5d3fe32f9fdb05739a43ff35;1,0;0,0;1,0;1,0;0,0
488;5d403bf29fdb055e514928cc;1,0;1,0;0,0;1,0;0,0
489;5d4075f29fdb055e514929fc;1,0;0,0;0,0;0,0;0,0
490;5d40c1609fdb055e51492de4;0,0;0,0;1,0;0,0;0,0
491;5d415c0a9fdb0524513d8642;0,0;1,0;0,0;0,0;1,0
492;5d417b599fdb0524513d8758;1,0;0,0;0,0;0,0;0,0
493;5d41ecc19fdb0524513d884c;1,0;0,0;0,0;1,0;1,0
494;5d4299b29fdb054b1aa18afe;0,0;1,0;1,0;1,0;1,0
495;5d46d3f39fdb055cc3681ce2;0,0;1,0;0,0;1,0;0,0
496;5d47f15c9fdb05477ba39058;1,0;1,0;1,0;1,0;0,0
497;5d48243d9fdb05775ec54ac9;0,0;1,0;0,0;1,0;1,0
498;5d4885089fdb05775ec54d56;0,0;1,0;0,0;1,0;1,0
499;5d4918a79fdb0509eccfd127;0,0;0,0;0,0;0,0;1,0
500;5d491fea9fdb053d43293b30;1,0;0,0;0,0;1,0;0,0
501;5d492c679fdb053d43293b80;1,0;0,0;1,0;0,0;0,0
502;5d49b63a9fdb053d43294819;0,0;1,0;0,0;0,0;1,0
503;5d4a77f49fdb0566eb0c0bb3;1,0;0,0;1,0;1,0;0,0
504;5d4ac2289fdb050dedd3308c;0,0;1,0;0,0;1,0;1,0
505;5d4c31f09fdb057ecd368302;1,0;0,0;1,0;1,0;0,0
506;5d4d0e5a9fdb05373cb839c6;1,0;1,0;1,0;1,0;1,0
507;5d4d2c1c9fdb05373cb83c94;1,0;0,0;0,0;1,0;0,0
508;5d4d3e619fdb05373cb83f3c;0,0;1,0;0,0;1,0;1,0
509;5d4d46509fdb05373cb8405a;0,0;1,0;1,0;1,0;0,0
510;5d4d64339fdb05373cb84178;0,0;0,0;0,0;1,0;0,0
511;5d4d8ef99fdb05373cb842bd;0,0;1,0;0,0;1,0;1,0
512;5d4d8efa9fdb05373cb842c1;0,0;1,0;0,0;0,0;1,0
513;5d4d8efb9fdb05373cb842c5;0,0;1,0;0,0;0,0;1,0
514;5d4d8efc9fdb05373cb842c9;0,0;1,0;1,0;1,0;1,0
515;5d4d8efd9fdb05373cb842cd;0,0;1,0;0,0;1,0;0,0
516;5d503c4e9fdb057d58332605;0,0;0,0;1,0;0,0;0,0
517;5d5076e19fdb057d583328b8;1,0;1,0;1,0;0,0;1,0
518;5d5121cc9fdb054a7433ec21;0,0;1,0;0,0;0,0;1,0
519;5d5147979fdb054a7433ef37;0,0;1,0;0,0;1,0;0,0
520;5d51bdec9fdb0528ccf6273b;0,0;1,0;1,0;0,0;0,0
521;5d52ac9e9fdb055bff4ccb9d;1,0;1,0;0,0;0,0;1,0
522;5d52f8009fdb055bff4ccded;1,0;1,0;1,0;1,0;0,0
523;5d53a6ad9fdb0511247f30fa;1,0;1,0;0,0;1,0;1,0
524;5d53c8fc9fdb0511247f3604;1,0;0,0;1,0;0,0;0,0
525;5d53fb389fdb0511247f37e3;1,0;0,0;0,0;1,0;0,0
526;5d5903389fdb0572cc5906c6;0,0;0,0;0,0;1,0;1,0
527;5d594aa79fdb0504655f1982;0,0;1,0;0,0;0,0;1,0
528;5d59b0d39fdb0504655f1d4c;0,0;1,0;1,0;1,0;1,0
529;5d5afab49fdb050f28f81796;0,0;1,0;0,0;1,0;1,0
530;5d5bd85f9fdb052bff1eed4f;1,0;1,0;1,0;1,0;1,0
531;5d5be4389fdb052bff1eedd5;1,0;0,0;0,0;0,0;0,0
532;5d5d041e9fdb055bf446afbc;1,0;1,0;1,0;0,0;1,0
533;5d5d09df9fdb055bf446b040;0,0;1,0;1,0;1,0;1,0
534;5d5ee4ef9fdb057faaf52523;1,0;1,0;1,0;1,0;1,0
535;5d5fafd29fdb055f8ff547d6;0,0;1,0;0,0;0,0;0,0
536;5d600e239fdb055f8ff54ac2;0,0;1,0;0,0;1,0;0,0
537;5d62cc759fdb054df4fc8caa;1,0;0,0;0,0;0,0;0,0
538;5d653b389fdb052551184a98;0,0;1,0;1,0;0,0;1,0
539;5d6541769fdb052551184b1e;1,0;1,0;1,0;1,0;1,0
540;5d66401b9fdb054c1691af55;0,0;0,0;0,0;1,0;0,0
541;5d6651739fdb054c1691b0a7;1,0;0,0;1,0;1,0;0,0
542;5d66901c9fdb054c1691b4a9;1,0;0,0;0,0;1,0;1,0
543;5d66c5809fdb054c1691b5f2;1,0;1,0;1,0;1,0;1,0
544;5d678a509fdb056643ce584c;0,0;0,0;0,0;0,0;0,0
545;5d6798fc9fdb056643ce591d;0,0;1,0;1,0;0,0;1,0
546;5d67b04f9fdb056643ce5c02;0,0;0,0;0,0;0,0;0,0
547;5d68efd59fdb050798b445d3;1,0;0,0;1,0;1,0;1,0
548;5d6cf7259fdb0528050c1ce4;0,0;1,0;0,0;0,0;0,0
549;5d6d1fa09fdb0528050c1fbd;1,0;0,0;0,0;0,0;1,0
550;5d6dffcf9fdb053ba9e1f704;1,0;0,0;1,0;0,0;0,0
551;5d6e62b39fdb053ba9e1fb24;0,0;1,0;0,0;0,0;0,0
552;5d6e6a499fdb053ba9e1fb9e;0,0;1,0;0,0;1,0;0,0
553;5d6e72fe9fdb053ba9e1fd9e;0,0;1,0;0,0;0,0;1,0
554;5d7006c29fdb051fddd411aa;1,0;1,0;1,0;1,0;1,0
555;5d7014ee9fdb051fddd41383;1,0;1,0;0,0;0,0;0,0
556;5d7230779fdb05234d13c70f;0,0;1,0;1,0;0,0;0,0
557;5d7448d39fdb055e0bd15ab0;0,0;1,0;1,0;1,0;1,0
558;5d7476919fdb055e0bd15ab3;0,0;1,0;1,0;1,0;0,0
559;5d7501de9fdb057d5e5b6a3c;0,0;0,0;1,0;1,0;1,0
560;5d7551fa9fdb057d5e5b7174;0,0;0,0;1,0;0,0;0,0
561;5d75ed8d9fdb05485e6d5f1b;1,0;0,0;1,0;1,0;1,0
562;5d76170a9fdb05218e09b915;1,0;0,0;0,0;0,0;0,0
563;5d773b509fdb051ec109dd1a;1,0;0,0;1,0;1,0;0,0
564;5d7759d29fdb051ec109dde0;1,0;1,0;0,0;0,0;1,0
565;5d7789749fdb051ec109e0f8;1,0;0,0;1,0;1,0;1,0
566;5d778fe49fdb051ec109e2b0;1,0;0,0;1,0;0,0;0,0
567;5d779c7f9fdb051ec109e4db;0,0;1,0;0,0;1,0;1,0
568;5d77a57b9fdb051ec109e5e7;1,0;1,0;0,0;0,0;1,0
569;5d77c5e79fdb051ec109e866;1,0;0,0;1,0;1,0;0,0
570;5d7a3ad89fdb057f402363c8;0,0;1,0;1,0;1,0;1,0
571;5d7b943a9fdb054380cb7690;1,0;0,0;0,0;1,0;1,0
572;5d7be6159fdb054380cb7b2c;1,0;1,0;0,0;1,0;1,0
573;5d7cc8879fdb05713bdf1eb3;0,0;0,0;0,0;0,0;0,0
574;5d7ce7eb9fdb05713bdf1f10;1,0;1,0;1,0;0,0;1,0
575;5d7e1fa79fdb051caa20328e;0,0;0,0;0,0;1,0;1,0
576;5d7e5f189fdb051caa203435;1,0;0,0;0,0;1,0;0,0
577;5d7e665a9fdb051caa20352f;1,0;0,0;0,0;1,0;0,0
578;5d7e69599fdb051caa203531;0,0;1,0;1,0;0,0;1,0
579;5d7e6fb29fdb051caa203533;0,0;1,0;1,0;1,0;0,0
580;5d7f0f029fdb0545354d853c;0,0;1,0;1,0;1,0;0,0
581;5d7f73a09fdb0545354d877b;1,0;0,0;1,0;1,0;0,0
582;5d7f740b9fdb0545354d8782;1,0;0,0;1,0;0,0;1,0
583;5d7f74a89fdb0545354d8845;0,0;1,0;1,0;1,0;1,0
584;5d80bd609fdb054f7b694e25;0,0;0,0;1,0;1,0;1,0
585;5d80e59f9fdb054f7b695186;0,0;1,0;0,0;0,0;0,0
586;5d80f8579fdb054f7b695382;1,0;1,0;1,0;1,0;1,0
587;5d81e5009fdb0511af07e013;0,0;0,0;1,0;1,0;0,0
588;5d8210909fdb052d651068da;1,0;0,0;1,0;1,0;0,0
589;5d8239259fdb052d65106abf;1,0;1,0;0,0;1,0;1,0
590;5d835ce69fdb0565ccbbc070;0,0;0,0;0,0;1,0;0,0
591;5d838fdb9fdb0565ccbbc1b0;1,0;0,0;1,0;1,0;1,0
592;5d848fcf9fdb050c977fa4e6;0,0;1,0;1,0;0,0;1,0
593;5d84af049fdb050c977fa6f7;0,0;1,0;0,0;1,0;0,0
594;5d85d2c99fdb053c143d1726;1,0;1,0;1,0;0,0;1,0
595;5d8688649fdb0541fb5ce52d;0,0;1,0;0,0;1,0;1,0
596;5d8705889fdb05659f488bde;1,0;1,0;1,0;0,0;0,0
597;5d8759739fdb05659f488e4e;1,0;0,0;0,0;1,0;0,0
598;5d88e5a69fdb051199b517ba;1,0;1,0;1,0;1,0;1,0
599;5d891b059fdb051199b51aa8;1,0;1,0;0,0;0,0;0,0
600;5d89e6339fdb057114a36cd6;0,0;1,0;0,0;0,0;0,0
601;5d89f5209fdb057114a36e24;1,0;0,0;0,0;0,0;0,0
602;5d8a299c9fdb057114a371f9;0,0;1,0;1,0;1,0;1,0
603;5d8a2bbc9fdb057114a37279;1,0;1,0;1,0;0,0;1,0
604;5d8b36689fdb0553f7cc65c0;1,0;1,0;1,0;1,0;1,0
605;5d8b3cba9fdb0553f7cc6659;0,0;1,0;1,0;0,0;0,0
606;5d8cdaac9fdb05542891644c;1,0;1,0;1,0;0,0;0,0
607;5d8f93ec9fdb0526a0ec449f;1,0;1,0;0,0;0,0;1,0
608;5d91c6f89fdb0578bde450a3;1,0;0,0;0,0;1,0;0,0
609;5d9214b79fdb0575f4745f12;1,0;1,0;0,0;1,0;1,0
610;5d925b699fdb0575f4746215;0,0;1,0;0,0;0,0;1,0
611;5d9318729fdb05514b26cbc4;0,0;0,0;0,0;1,0;0,0
612;5d948e099fdb05051581f6b0;0,0;0,0;0,0;0,0;0,0
613;5d9498c49fdb05051581f8c0;0,0;0,0;0,0;1,0;1,0
614;5d94d02c9fdb050515820035;0,0;1,0;1,0;0,0;1,0
615;5d94d9379fdb050515820158;0,0;1,0;0,0;1,0;1,0
616;5d94f7db9fdb05051582035d;1,0;1,0;0,0;1,0;0,0
617;5d95ef1e9fdb052ef7351f2e;0,0;1,0;0,0;1,0;1,0
618;5d9608b39fdb052ef735215a;0,0;0,0;0,0;0,0;0,0
619;5d9645bf9fdb052ef73524c7;0,0;1,0;0,0;0,0;0,0
620;5d96dd9a9fdb055f94e659d5;0,0;1,0;0,0;1,0;1,0
621;5d9783b29fdb055f94e65e53;1,0;0,0;1,0;0,0;0,0
622;5d98a6be9fdb050c00e1d554;0,0;1,0;1,0;1,0;1,0
623;5d9a1eb09fdb0535bb703c86;1,0;0,0;1,0;0,0;0,0
624;5d9b48ce9fdb0537e7ada36a;0,0;1,0;0,0;1,0;1,0
625;5d9b64de9fdb0537e7ada6a9;0,0;1,0;0,0;0,0;0,0
626;5d9b7fb19fdb0537e7ada72a;0,0;0,0;0,0;1,0;1,0
627;5d9c9a209fdb053e2eb8642e;0,0;1,0;1,0;0,0;0,0
628;5d9cb94d9fdb053e2eb865c9;1,0;0,0;1,0;1,0;1,0
629;5d9dedc19fdb051221ac4e1c;0,0;0,0;1,0;0,0;0,0
630;5d9e1ad89fdb051221ac51be;0,0;1,0;0,0;0,0;1,0
631;5d9e3a8f9fdb051221ac538a;0,0;1,0;0,0;0,0;0,0
632;5d9edc369fdb052f6ab3f23a;1,0;0,0;0,0;1,0;0,0
633;5d9f42e99fdb052f6ab3fd45;1,0;0,0;0,0;0,0;0,0
634;5da027289fdb0547a9b8a621;1,0;1,0;0,0;0,0;0,0
635;5da028ca9fdb050f6ce39012;1,0;1,0;1,0;0,0;1,0
636;5da06eb39fdb0547a9b8aec7;0,0;0,0;0,0;0,0;1,0
637;5da0a0a29fdb0547a9b8b2dc;1,0;1,0;1,0;0,0;0,0
638;5da249ea9fdb0504b2642873;1,0;0,0;1,0;0,0;0,0
639;5da2f11a9fdb052438ef89e7;1,0;0,0;0,0;0,0;1,0
640;5da331fb9fdb052438ef8bd7;1,0;0,0;0,0;0,0;0,0
641;5da5b92c9fdb050263ac077b;1,0;0,0;0,0;0,0;0,0
642;5da6b8029fdb054b306eb860;0,0;1,0;0,0;0,0;1,0
643;5da741b29fdb054b306ebed0;0,0;0,0;1,0;1,0;1,0
644;5da7468d9fdb054b306ebf22;0,0;1,0;0,0;0,0;1,0
645;5da85d9c9fdb054b57e63780;0,0;1,0;1,0;0,0;1,0
646;5daac4269fdb054a26712691;1,0;1,0;1,0;1,0;0,0
647;5dabdb009fdb057f5ddb46cf;1,0;0,0;1,0;1,0;0,0
648;5dac718f9fdb05483ee40528;1,0;1,0;1,0;1,0;0,0
649;5dad585b9fdb05282297e46c;0,0;1,0;1,0;1,0;1,0
650;5dadfa769fdb05282297f914;0,0;1,0;1,0;0,0;0,0
651;5daebb6a9fdb055acdbba502;1,0;0,0;0,0;0,0;0,0
652;5daf55209fdb055acdbbb81e;1,0;0,0;0,0;1,0;0,0
653;5daf60909fdb055acdbbb9e8;0,0;0,0;0,0;0,0;0,0
654;5db009949fdb0514beec0117;0,0;1,0;1,0;0,0;1,0
655;5db02dfe9fdb0514beec03e2;0,0;0,0;1,0;0,0;0,0
656;5db20d309fdb053718e77ca0;0,0;1,0;1,0;0,0;1,0
657;5db2be799fdb05166a815cdd;1,0;0,0;1,0;1,0;1,0
658;5db2db629fdb05166a815d3f;1,0;1,0;0,0;0,0;1,0
659;5db3115c9fdb05166a816413;1,0;0,0;1,0;0,0;1,0
660;5db4724b9fdb051c2ea536bf;1,0;1,0;1,0;0,0;0,0
661;5db573d39fdb055e058a3bc2;1,0;0,0;1,0;1,0;0,0
662;5db69fa99fdb0532467d0fa2;0,0;1,0;1,0;0,0;1,0
663;5db6d2e99fdb0532467d118e;0,0;0,0;0,0;0,0;0,0
664;5db729a49fdb0532467d1b4d;1,0;0,0;0,0;1,0;0,0
665;5db814e69fdb056439d9cdd6;1,0;0,0;1,0;1,0;1,0
666;5db816889fdb056439d9cddb;1,0;0,0;0,0;0,0;0,0
667;5db852e49fdb056439d9d152;1,0;1,0;1,0;0,0;1,0
668;5db9a87b9fdb052583115e69;1,0;0,0;0,0;0,0;0,0
669;5db9ca6b9fdb05258311609a;1,0;0,0;1,0;1,0;0,0
670;5dbab0339fdb0547d5ead850;0,0;0,0;0,0;0,0;0,0
671;5dbb0fac9fdb0547d5eadfd6;0,0;1,0;0,0;0,0;1,0
672;5dbc1f209fdb0573b830faac;1,0;0,0;0,0;0,0;1,0
673;5dbc2a289fdb0573b830fb30;0,0;0,0;0,0;0,0;1,0
674;5dbc80039fdb0573b830ff97;1,0;0,0;0,0;0,0;0,0
675;5dbdf11a9fdb052c3f023f25;1,0;0,0;1,0;0,0;1,0
676;5dbf31619fdb055928b27f1e;0,0;1,0;1,0;1,0;1,0
677;5dc036a89fdb0517759e4dbc;1,0;0,0;0,0;0,0;1,0
678;5dc036fe9fdb0517759e4dc2;1,0;1,0;1,0;1,0;1,0
679;5dc037589fdb0517759e4dca;1,0;1,0;1,0;0,0;0,0
680;5dc037919fdb0517759e4de6;0,0;1,0;1,0;0,0;1,0
681;5dc0380d9fdb0517759e4df6;0,0;1,0;1,0;1,0;1,0
682;5dc0385b9fdb0517759e4e06;0,0;0,0;0,0;0,0;0,0
683;5dc038939fdb0517759e4e67;0,0;1,0;0,0;0,0;0,0
684;5dc038d69fdb0517759e4e80;0,0;1,0;1,0;0,0;0,0
685;5dc039159fdb0517759e4e8c;0,0;0,0;1,0;0,0;0,0
686;5dc049b89fdb0517759e5223;0,0;1,0;0,0;0,0;1,0
687;5dc073a39fdb0517759e550f;1,0;0,0;1,0;1,0;0,0
688;5dc13a139fdb055ab85f1304;0,0;1,0;1,0;1,0;0,0
689;5dc13ce09fdb055ab85f1347;1,0;0,0;0,0;0,0;0,0
690;5dc147919fdb055ab85f1476;0,0;1,0;1,0;1,0;1,0
691;5dc158189fdb055ab85f16f8;1,0;1,0;0,0;1,0;0,0
692;5dc178059fdb055ab85f1a15;0,0;0,0;0,0;0,0;0,0
693;5dc1aef19fdb055ab85f1d0c;0,0;0,0;0,0;1,0;0,0
694;5dc29cb79fdb052bcbcb95bc;1,0;1,0;1,0;1,0;0,0
695;5dc2e0979fdb052bcbcb9b2e;1,0;0,0;0,0;1,0;0,0
696;5dc2ef409fdb052b3d462f1a;1,0;0,0;1,0;1,0;0,0
697;5dc303119fdb052b3d4631cd;1,0;0,0;1,0;1,0;1,0
698;5dc3c9fe9fdb051c891b8262;0,0;1,0;1,0;0,0;1,0
699;5dc406d99fdb051c891b87c5;0,0;1,0;1,0;1,0;1,0
700;5dc453bf9fdb051c891b919b;1,0;0,0;0,0;1,0;0,0
701;5dc504259fdb051c891b9502;1,0;1,0;1,0;0,0;0,0
702;5dc54c319fdb051c891b9b93;1,0;1,0;1,0;0,0;0,0
